order_id,order_datetime,address_raw,city,pincode,customer_id,past_failures,distance_km,time_slot,delivery_status,failure_reason
ORD00209,2026-03-14 11:55:00,close to lake 10th cross indiranagar bengaluru,Bengaluru,560038,C0629,4,13.3,morning,failed,rescheduled
ORD00210,2026-03-01 11:55:00,near temple 3th cross indiranagar bengaluru,Bengaluru,560038,C1159,3,8.4,morning,delivered,
ORD00211,2026-03-11 16:15:00,near temple 12th cross hsr layout bengaluru,Bengaluru,560102,C0430,0,19.7,afternoon,failed,customer_unavailable
ORD00212,2026-03-26 13:25:00,beside park 8th cross hsr layout bengaluru,Bengaluru,560102,C1184,0,8.3,afternoon,delivered,
ORD00213,2026-03-03 11:35:00,behind mall 3th cross whitefield bengaluru,Bengaluru,560066,C0191,0,1.4,morning,delivered,
ORD00214,2026-03-16 18:45:00,near temple 2th cross electronic city bengaluru,Bengaluru,560100,C1107,1,13.4,evening,delivered,
ORD00215,2026-03-10 20:25:00,behind mall 1th cross jayanagar bengaluru,Bengaluru,560011,C0409,0,11.9,night,delivered,
ORD00216,2026-03-06 09:15:00,beside park 8th cross hsr layout bengaluru,Bengaluru,560102,C0760,4,10.0,morning,delivered,
ORD00217,2026-03-15 13:15:00,close to lake 11th crs marathahalli blru,Bengaluru,,C0466,1,5.3,night,delivered,
ORD00218,2026-03-27 09:35:00,opp school 8th cross kengeri bengaluru,Bengaluru,560060,C1170,4,14.1,morning,failed,pincode_mismatch
ORD00219,2026-03-05 20:45:00,opp school 3th crs bellandur,Bengaluru,560103,C0303,2,4.3,night,failed,pincode_mismatch
ORD00220,2026-03-26 13:55:00,near temple 12th cross jayanagar bengaluru,Bengaluru,560011,C0304,1,11.5,night,delivered,
ORD00221,2026-03-25 18:45:00,near metro 6th cross bellandur bengaluru,Bengaluru,560103,C0969,0,3.0,evening,delivered,
ORD00222,2026-03-13 11:25:00,behind mall 12th cross btm layout bengaluru,Bengaluru,560000,C0042,1,14.2,morning,delivered,
ORD00223,2026-03-09 13:25:00,behind mall 12th cross electronic city bengaluru,Bengaluru,560100,C0183,2,14.0,afternoon,delivered,
ORD00224,2026-03-27 16:15:00,opp school 2th cross whitefield bengaluru,Bengaluru,,C1165,1,10.8,afternoon,delivered,
ORD00225,2026-03-27 11:15:00,opp school 5th cross btm layout bengaluru,Bengaluru,560000,C0063,0,1.6,morning,delivered,
ORD00226,2026-03-20 13:35:00,behind mall 12th cross whitefield bengaluru ???,Bengaluru,560066,C1172,4,10.0,afternoon,failed,customer_unavailable
ORD00227,2026-03-22 20:15:00,close to lake 1th cross whitefield bengaluru,Bengaluru,560066,C0459,1,10.8,night,delivered,
ORD00228,2026-03-23 18:25:00,behind mall 4th cross jayanagar bengaluru,Bengaluru,560011,C0210,1,9.1,evening,delivered,
ORD00229,2026-03-27 18:55:00,beside park 2th cross btm layout bengaluru,Bengaluru,560076,C0612,1,12.3,evening,delivered,
ORD00230,2026-03-25 11:45:00,behind mall 11th crs whitefield,Bengaluru,560066,C0858,0,17.3,morning,delivered,
ORD00231,2026-03-02 16:55:00,close to lake 9th cross marathahalli bengaluru,Bengaluru,560037,C0615,4,16.5,afternoon,delivered,
ORD00232,2026-03-06 20:45:00,opp school 11th cross indiranagar bengaluru,Bengaluru,560038,C0629,1,15.1,night,failed,out_of_zone
ORD00233,2026-03-19 13:25:00,near metro 2th cross electronic city bengaluru,Bengaluru,560100,C1086,2,9.9,afternoon,delivered,
ORD00234,2026-03-28 16:05:00,beside park 3th cross jayanagar bengaluru,Bengaluru,560011,C0363,0,4.8,afternoon,delivered,
ORD00235,2026-03-01 20:05:00,near temple 3th cross electronic city bengaluru,Bengaluru,560100,C0786,0,15.7,night,delivered,
ORD00236,2026-03-07 09:45:00,near temple 11th crs btm layout blru,Bengaluru,560076,C0640,4,17.9,morning,delivered,
ORD00237,2026-03-17 09:35:00,close to lake 9th cross indiranagar bengaluru,Bengaluru,560038,C0702,0,16.7,morning,delivered,
ORD00238,2026-03-06 13:15:00,opp school 4th cross jp nagar bengaluru,Bengaluru,560078,C0077,3,8.7,afternoon,delivered,
ORD00239,2026-03-25 20:25:00,near temple 1th cross marathahalli bengaluru,Bengaluru,560037,C0972,0,19.9,night,delivered,
ORD00240,2026-03-22 11:55:00,near metro 12th crs indiranagar blru,Bengaluru,560038,C0242,0,13.6,morning,delivered,
ORD00241,2026-03-16 09:05:00,close to lake 7th cross jayanagar,Bengaluru,560011,C0985,0,6.0,morning,delivered,
ORD00242,2026-03-01 11:05:00,near temple 9th crs electronic city blru,Bengaluru,560100,C0936,3,16.9,morning,delivered,
ORD00243,2026-03-02 13:35:00,beside park 12th crs jayanagar blru,Bengaluru,560011,C0284,3,17.2,afternoon,failed,customer_unavailable
ORD00244,2026-03-20 13:35:00,beside park 8th cross electronic city bengaluru,Bengaluru,560100,C0342,2,8.1,afternoon,delivered,
ORD00245,2026-03-24 11:55:00,beside park 3th cross hsr layout bengaluru,Bengaluru,560102,C0268,0,18.3,afternoon,delivered,
ORD00246,2026-03-14 16:05:00,near metro 12th cross jp nagar bengaluru,Bengaluru,560000,C0693,0,13.4,afternoon,delivered,
ORD00247,2026-03-23 18:55:00,close to lake 7th crs kengeri blru,Bengaluru,560060,C0024,1,14.8,evening,delivered,
ORD00248,2026-03-28 18:35:00,behind mall 1th cross indiranagar bengaluru,Bengaluru,560038,C0162,0,15.3,evening,delivered,
ORD00249,2026-03-15 16:45:00,near temple 7th cross jp nagar bengaluru ???,Bengaluru,560078,C0624,1,3.3,night,failed,pincode_mismatch
ORD00250,2026-03-22 11:55:00,behind mall 9th cross kengeri bengaluru,Bengaluru,560060,C0927,0,16.7,morning,delivered,
ORD00251,2026-03-08 09:55:00,close to lake 2th crs hsr layout blru,Bengaluru,560102,C0839,2,19.3,evening,delivered,
ORD00252,2026-03-07 13:45:00,close to lake 6th crs hsr layout blru,Bengaluru,560102,C0253,3,8.5,afternoon,delivered,
ORD00253,2026-03-19 16:55:00,beside park 10th cross jp nagar bengaluru,Bengaluru,,C1185,0,10.5,afternoon,failed,customer_unavailable
ORD00254,2026-03-22 09:35:00,close to lake 4th cross indiranagar bengaluru,Bengaluru,560038,C0274,3,10.6,morning,delivered,
ORD00255,2026-03-23 16:45:00,close to lake 9th cross indiranagar bengaluru,Bengaluru,560038,C0708,1,17.0,afternoon,delivered,
ORD00256,2026-03-06 20:55:00,beside park 10th cross indiranagar bengaluru,Bengaluru,560038,C1094,2,7.1,night,delivered,
ORD00257,2026-03-17 16:05:00,opp school 5th cross jayanagar bengaluru,Bengaluru,560000,C0418,0,2.0,afternoon,delivered,
ORD00258,2026-03-27 09:25:00,close to lake 9th cross kengeri bengaluru,Bengaluru,560060,C0097,1,13.8,morning,delivered,
ORD00259,2026-03-26 16:35:00,near metro 8th cross marathahalli bengaluru,Bengaluru,560000,C1120,0,11.5,afternoon,delivered,
ORD00260,2026-03-07 11:55:00,near metro 2th cross bellandur bengaluru,Bengaluru,560103,C1197,0,14.0,morning,failed,rescheduled
ORD00261,2026-03-23 13:35:00,close to lake 10th cross btm layout bengaluru,Bengaluru,560076,C0150,0,18.6,afternoon,delivered,
ORD00262,2026-03-06 18:15:00,behind mall 4th cross electronic city bengaluru,Bengaluru,560100,C1087,2,4.0,evening,delivered,
ORD00263,2026-03-01 18:55:00,opp school 1th cross jp nagar bengaluru,Bengaluru,560078,C0791,0,5.6,evening,delivered,
ORD00264,2026-03-10 18:55:00,close to lake 4th cross jayanagar bengaluru,Bengaluru,560011,C1102,1,10.7,evening,delivered,
ORD00265,2026-03-03 09:55:00,opp school 9th cross kengeri bengaluru,Bengaluru,560060,C0148,1,5.1,morning,delivered,
ORD00266,2026-03-23 09:35:00,near metro 4th cross indiranagar bengaluru,Bengaluru,560038,C0648,0,2.0,morning,delivered,
ORD00267,2026-03-04 16:55:00,close to lake 2th cross btm layout bengaluru,Bengaluru,560076,C0178,1,12.7,afternoon,delivered,
ORD00268,2026-03-13 16:35:00,near metro 5th cross jayanagar bengaluru,Bengaluru,560011,C0765,0,4.0,afternoon,delivered,
ORD00269,2026-03-05 18:45:00,behind mall 4th cross btm layout bengaluru,Bengaluru,560076,C1050,0,12.3,evening,delivered,
ORD00270,2026-03-08 11:15:00,near temple 9th cross indiranagar bengaluru,Bengaluru,560038,C0202,0,3.2,morning,failed,customer_unavailable
ORD00271,2026-03-12 16:25:00,behind mall 8th cross bellandur bengaluru,Bengaluru,560103,C1159,1,2.9,afternoon,delivered,
ORD00272,2026-03-14 13:25:00,behind mall 6th crs bellandur blru,Bengaluru,560103,C0735,0,15.9,afternoon,delivered,
ORD00273,2026-03-04 16:45:00,near metro 4th cross jayanagar bengaluru,Bengaluru,560011,C0039,1,17.0,afternoon,failed,pincode_mismatch
ORD00274,2026-03-13 18:45:00,near metro 8th cross btm layout bengaluru,Bengaluru,560076,C0596,0,1.7,evening,delivered,
ORD00275,2026-03-17 16:45:00,near metro 11th cross indiranagar bengaluru,Bengaluru,560038,C1159,1,13.6,evening,failed,customer_unavailable
ORD00276,2026-03-08 13:05:00,near metro 6th cross jp nagar bengaluru,Bengaluru,560078,C0664,0,6.0,afternoon,failed,wrong_address
ORD00277,2026-03-27 20:25:00,near metro 11th cross kengeri,Bengaluru,560060,C0457,1,11.8,night,delivered,
ORD00278,2026-03-27 16:25:00,opp school 8th cross kengeri,Bengaluru,560060,C0383,1,10.2,afternoon,delivered,
ORD00279,2026-03-23 13:45:00,close to lake 8th cross indiranagar bengaluru,Bengaluru,560038,C0500,1,8.9,afternoon,delivered,
ORD00280,2026-03-19 11:45:00,behind mall 3th cross btm layout bengaluru,Bengaluru,,C0581,1,1.7,morning,delivered,
ORD00281,2026-03-20 11:35:00,near metro 3th cross hsr layout bengaluru,Bengaluru,560102,C0929,3,4.2,morning,delivered,
ORD00282,2026-03-08 18:05:00,close to lake 7th cross bellandur bengaluru,Bengaluru,560103,C0080,0,1.3,evening,delivered,
ORD00283,2026-03-03 18:05:00,close to lake 11th cross kengeri bengaluru,Bengaluru,560060,C0879,0,12.5,evening,delivered,
ORD00284,2026-03-12 16:35:00,opp school 5th cross whitefield bengaluru,Bengaluru,,C1114,2,15.5,afternoon,failed,out_of_zone
ORD00285,2026-03-23 11:05:00,opp school 12th cross jayanagar bengaluru,Bengaluru,560011,C1199,0,10.9,morning,delivered,
ORD00286,2026-03-14 13:45:00,near metro 9th cross jayanagar bengaluru,Bengaluru,560011,C0629,1,19.8,afternoon,failed,pincode_mismatch
ORD00287,2026-03-24 20:35:00,opp school 2th cross electronic city bengaluru,Bengaluru,560100,C0107,3,3.3,night,delivered,
ORD00288,2026-03-01 16:55:00,behind mall 4th cross indiranagar bengaluru,Bengaluru,,C0821,2,10.0,afternoon,delivered,
ORD00289,2026-03-10 20:45:00,beside park 1th cross bellandur bengaluru,Bengaluru,560103,C0069,1,19.0,night,failed,pincode_mismatch
ORD00290,2026-03-08 18:55:00,near temple 5th cross kengeri bengaluru,Bengaluru,560060,C1061,1,7.8,evening,delivered,
ORD00291,2026-03-03 20:55:00,behind mall 5th cross btm layout bengaluru,Bengaluru,560076,C0010,1,14.8,night,delivered,
ORD00292,2026-03-17 11:35:00,behind mall 9th cross jayanagar bengaluru,Bengaluru,560011,C1154,0,6.6,morning,delivered,
ORD00293,2026-03-25 11:25:00,near temple 7th cross jp nagar bengaluru,Bengaluru,560000,C0647,1,12.1,morning,failed,out_of_zone
ORD00294,2026-03-01 18:45:00,behind mall 2th cross electronic city bengaluru,Bengaluru,560100,C1175,0,6.5,evening,delivered,
ORD00295,2026-03-22 11:55:00,behind mall 4th cross jayanagar bengaluru,Bengaluru,560011,C0219,0,15.0,morning,delivered,
ORD00296,2026-03-22 09:55:00,behind mall 10th cross hsr layout bengaluru,Bengaluru,560102,C0563,0,17.3,morning,delivered,
ORD00297,2026-03-09 11:45:00,near metro 1th cross jp nagar bengaluru,Bengaluru,560078,C0247,2,3.4,morning,delivered,
ORD00298,2026-03-23 16:25:00,opp school 9th cross kengeri bengaluru,Bengaluru,560060,C0377,0,2.9,afternoon,delivered,
ORD00299,2026-03-14 16:15:00,opp school 10th cross jp nagar bengaluru,Bengaluru,560078,C1138,0,17.2,afternoon,delivered,
ORD00300,2026-03-05 16:15:00,opp school 11th cross marathahalli bengaluru,Bengaluru,560000,C1152,2,10.0,afternoon,failed,pincode_mismatch
ORD00301,2026-03-23 16:05:00,close to lake 6th cross btm layout bengaluru,Bengaluru,,C0705,0,5.8,afternoon,delivered,
ORD00302,2026-03-12 16:05:00,opp school 5th cross btm layout bengaluru,Bengaluru,560076,C0161,4,4.8,afternoon,delivered,
ORD00303,2026-03-15 18:25:00,close to lake 10th cross marathahalli bengaluru,Bengaluru,560037,C0468,0,4.2,evening,delivered,
ORD00304,2026-03-10 13:55:00,behind mall 12th cross electronic city bengaluru,Bengaluru,560100,C0048,1,8.5,afternoon,delivered,
ORD00305,2026-03-22 20:15:00,near temple 2th cross indiranagar bengaluru ???,Bengaluru,560038,C1074,2,15.2,night,delivered,
ORD00306,2026-03-20 09:25:00,behind mall 8th cross hsr layout bengaluru,Bengaluru,560102,C0731,1,17.8,morning,failed,rescheduled
ORD00307,2026-03-09 16:45:00,beside park 11th cross jp nagar bengaluru,Bengaluru,560078,C1094,0,19.0,afternoon,delivered,
ORD00308,2026-03-18 13:35:00,near temple 1th cross jayanagar bengaluru,Bengaluru,560011,C1096,0,6.8,afternoon,delivered,
ORD00309,2026-03-25 20:35:00,near temple 9th cross btm layout bengaluru,Bengaluru,560076,C0335,0,9.2,night,delivered,
ORD00310,2026-03-09 16:15:00,behind mall 5th cross marathahalli bengaluru,Bengaluru,560037,C0141,1,16.2,afternoon,failed,customer_unavailable
ORD00311,2026-03-21 13:05:00,opp school 1th cross indiranagar,Bengaluru,560038,C0257,1,14.3,afternoon,delivered,
ORD00312,2026-03-08 20:05:00,behind mall 8th cross jp nagar,Bengaluru,560078,C0300,1,7.5,morning,delivered,
ORD00313,2026-03-03 13:35:00,near temple 2th cross btm layout bengaluru,Bengaluru,560076,C0507,0,18.0,afternoon,delivered,
ORD00314,2026-03-24 11:35:00,behind mall 6th crs btm layout blru,Bengaluru,560076,C0251,1,19.7,morning,delivered,
ORD00315,2026-03-10 16:55:00,close to lake 7th cross jayanagar bengaluru,Bengaluru,560011,C0498,3,17.4,afternoon,failed,wrong_address
ORD00316,2026-03-16 18:55:00,close to lake 10th cross btm layout bengaluru,Bengaluru,560076,C0729,0,15.6,evening,failed,customer_unavailable
ORD00317,2026-03-16 09:15:00,beside park 12th cross kengeri bengaluru,Bengaluru,560060,C0081,4,16.0,morning,failed,out_of_zone
ORD00318,2026-03-18 18:25:00,behind mall 10th cross jp nagar bengaluru,Bengaluru,560078,C0606,0,4.5,evening,delivered,
ORD00319,2026-03-15 18:25:00,near metro 4th cross jayanagar,Bengaluru,560011,C0389,2,17.8,night,delivered,
ORD00320,2026-03-25 20:35:00,near metro 11th crs kengeri blru,Bengaluru,560060,C0414,1,7.1,night,delivered,
ORD00321,2026-03-04 16:15:00,behind mall 4th cross hsr layout,Bengaluru,560102,C1007,1,11.0,night,failed,wrong_address
ORD00322,2026-03-12 20:05:00,near metro 5th cross jp nagar bengaluru,Bengaluru,560078,C0443,3,8.9,night,failed,pincode_mismatch
ORD00323,2026-03-08 09:55:00,opp school 9th cross hsr layout bengaluru,Bengaluru,560102,C0734,0,11.0,morning,delivered,
ORD00324,2026-03-14 20:55:00,opp school 9th cross jp nagar bengaluru,Bengaluru,560078,C0665,0,4.4,night,delivered,
ORD00325,2026-03-14 16:55:00,near metro 12th cross electronic city bengaluru,Bengaluru,560100,C0071,0,5.6,afternoon,delivered,
ORD00326,2026-03-17 18:05:00,behind mall 1th cross jayanagar bengaluru,Bengaluru,560011,C1048,3,1.1,evening,delivered,
ORD00327,2026-03-05 18:45:00,opp school 5th cross kengeri bengaluru,Bengaluru,560060,C0159,0,3.6,night,delivered,
ORD00328,2026-03-16 16:15:00,behind mall 1th cross electronic city bengaluru,Bengaluru,560100,C0685,2,11.9,afternoon,failed,rescheduled
ORD00329,2026-03-28 16:05:00,close to lake 7th crs marathahalli blru,Bengaluru,560037,C0670,2,17.1,afternoon,delivered,
ORD00330,2026-03-05 20:15:00,beside park 5th cross kengeri bengaluru,Bengaluru,,C0101,4,15.3,night,failed,pincode_mismatch
ORD00331,2026-03-13 13:05:00,beside park 7th cross marathahalli bengaluru,Bengaluru,560037,C0505,2,3.5,afternoon,delivered,
ORD00332,2026-03-25 09:25:00,behind mall 6th cross whitefield bengaluru,Bengaluru,560066,C0347,2,11.9,morning,delivered,
ORD00333,2026-03-20 18:35:00,close to lake 2th crs electronic city,Bengaluru,560100,C0590,0,16.5,evening,delivered,
ORD00334,2026-03-26 13:55:00,opp school 9th cross btm layout bengaluru,Bengaluru,560076,C0290,1,1.4,afternoon,delivered,
ORD00335,2026-03-22 16:45:00,behind mall 1th cross btm layout bengaluru,Bengaluru,560076,C0738,0,2.1,afternoon,delivered,
ORD00336,2026-03-28 09:25:00,behind mall 8th cross hsr layout bengaluru,Bengaluru,560102,C0938,0,19.6,morning,delivered,
ORD00337,2026-03-02 20:05:00,behind mall 11th cross kengeri bengaluru,Bengaluru,560060,C1027,1,7.3,night,delivered,
ORD00338,2026-03-09 09:55:00,behind mall 4th crs jayanagar blru,Bengaluru,560000,C0783,3,16.5,morning,failed,pincode_mismatch
ORD00339,2026-03-08 20:55:00,beside park 9th crs bellandur blru,Bengaluru,560103,C0415,1,9.1,night,delivered,
ORD00340,2026-03-23 13:55:00,close to lake 10th cross indiranagar bengaluru,Bengaluru,560038,C0243,3,9.2,afternoon,delivered,
ORD00341,2026-03-24 13:15:00,close to lake 12th cross indiranagar bengaluru,Bengaluru,560038,C0547,3,8.9,evening,failed,pincode_mismatch
ORD00342,2026-03-20 18:15:00,near metro 10th cross bellandur bengaluru,Bengaluru,560103,C0971,2,7.8,evening,delivered,
ORD00343,2026-03-08 11:15:00,opp school 4th crs indiranagar blru,Bengaluru,560038,C1004,3,19.1,morning,delivered,
ORD00344,2026-03-14 16:15:00,near metro 12th cross electronic city bengaluru,Bengaluru,560100,C0079,0,15.0,afternoon,delivered,
ORD00345,2026-03-15 09:35:00,close to lake 1th cross kengeri bengaluru,Bengaluru,560060,C0597,0,19.9,morning,failed,out_of_zone
ORD00346,2026-03-15 13:25:00,beside park 11th cross marathahalli bengaluru,Bengaluru,560037,C1120,0,18.5,afternoon,delivered,
ORD00347,2026-03-11 16:35:00,beside park 2th cross indiranagar bengaluru,Bengaluru,560038,C0254,0,12.2,afternoon,delivered,
ORD00348,2026-03-15 09:55:00,near metro 3th cross hsr layout bengaluru,Bengaluru,560102,C1159,0,14.4,morning,delivered,
ORD00349,2026-03-06 11:15:00,behind mall 11th cross indiranagar bengaluru,Bengaluru,560038,C0519,0,6.9,morning,failed,wrong_address
ORD00350,2026-03-18 16:35:00,beside park 7th cross jp nagar bengaluru ???,Bengaluru,560078,C0570,1,10.4,afternoon,delivered,
ORD00351,2026-03-27 20:45:00,near temple 11th cross bellandur bengaluru,Bengaluru,,C0224,0,3.8,night,failed,out_of_zone
ORD00352,2026-03-10 11:55:00,beside park 12th cross indiranagar bengaluru,Bengaluru,560038,C0755,2,12.3,morning,delivered,
ORD00353,2026-03-27 09:35:00,near metro 7th cross marathahalli bengaluru,Bengaluru,560037,C1084,0,3.6,morning,delivered,
ORD00354,2026-03-23 16:55:00,behind mall 9th cross hsr layout bengaluru,Bengaluru,560102,C1017,2,14.4,afternoon,delivered,
ORD00355,2026-03-16 20:55:00,near temple 2th crs kengeri blru,Bengaluru,560060,C0850,0,12.6,night,delivered,
ORD00356,2026-03-12 09:25:00,near temple 5th cross marathahalli bengaluru,Bengaluru,560037,C0683,1,1.2,morning,delivered,
ORD00357,2026-03-19 16:55:00,close to lake 8th cross electronic city bengaluru,Bengaluru,560100,C0944,0,4.3,afternoon,delivered,
ORD00358,2026-03-26 13:35:00,close to lake 6th cross kengeri,Bengaluru,560060,C0725,3,2.1,afternoon,delivered,
ORD00359,2026-03-27 11:25:00,near metro 2th cross hsr layout bengaluru,Bengaluru,560102,C0065,1,17.0,night,failed,rescheduled
ORD00360,2026-03-08 09:35:00,behind mall 1th cross marathahalli bengaluru,Bengaluru,560037,C0989,2,6.7,morning,failed,pincode_mismatch
ORD00361,2026-03-16 11:25:00,near metro 11th cross indiranagar bengaluru ???,Bengaluru,560038,C1070,1,15.7,morning,delivered,
ORD00362,2026-03-02 09:25:00,near metro 11th cross hsr layout,Bengaluru,,C0430,1,2.7,morning,delivered,
ORD00363,2026-03-10 11:15:00,behind mall 2th crs electronic city blru,Bengaluru,560100,C0718,0,9.4,morning,delivered,
ORD00364,2026-03-05 13:25:00,behind mall 9th cross kengeri bengaluru,Bengaluru,560060,C0217,2,11.9,afternoon,delivered,
ORD00365,2026-03-14 09:05:00,beside park 10th cross marathahalli bengaluru,Bengaluru,560037,C1093,2,17.9,morning,delivered,
ORD00366,2026-03-05 16:45:00,beside park 4th cross hsr layout bengaluru,Bengaluru,560102,C0745,0,6.9,night,delivered,
ORD00367,2026-03-22 11:55:00,near temple 6th cross marathahalli bengaluru,Bengaluru,,C1177,3,7.2,morning,delivered,
ORD00368,2026-03-13 18:05:00,near metro 8th cross indiranagar bengaluru,Bengaluru,560038,C0988,2,7.2,evening,delivered,
ORD00369,2026-03-07 09:25:00,near metro 12th cross marathahalli bengaluru,Bengaluru,560037,C1176,1,15.9,morning,delivered,
